node_id,lifetime
0,300.0
1,227.5833
2,271.8602
3,284.8411
4,297.4734
5,222.248
6,247.3997
7,267.5387
8,286.0377
9,297.996
10,249.0827
11,264.3554
12,271.2202
13,279.299
14,295.4412
15,284.5747
16,280.8812
17,284.2761
18,282.4233
19,297.0039
20,296.2976
21,299.0799
22,294.489
23,297.9131
24,299.1741
