node_id,initial_energy,remaining_energy,lifetime
0,100,8.88937,300
1,100,2.03971,300
2,100,6.23971,300
3,100,6.81724,300
4,100,3.66969,300
5,100,0,293.829
6,100,0,297.846
7,100,4.64865,300
8,100,5.43905,300
9,100,5.49941,300
10,100,3.70191,300
11,100,0,287.616
12,100,8.99637,300
13,100,9.04024,300
14,100,9.63342,300
15,100,9.64643,300
16,100,0,289.23
17,100,9.03505,300
18,100,9.03401,300
19,100,9.16488,300
20,100,9.85189,300
21,100,9.18238,300
22,100,9.60008,300
23,100,9.53553,300
24,100,9.71708,300
