node_id,initial_energy,remaining_energy,lifetime
0,100,8.92332,300
1,100,0,279.616
2,100,8.52817,300
3,100,9.7273,300
4,100,9.86477,300
5,100,4.54471,300
6,100,4.89431,300
7,100,5.28934,300
8,100,3.95342,300
9,100,9.15808,300
10,100,8.59527,300
11,100,7.2477,300
12,100,8.41585,300
13,100,6.60519,300
14,100,7.90157,300
15,100,9.66968,300
16,100,8.51695,300
17,100,9.07069,300
18,100,9.15047,300
19,100,8.83186,300
20,100,9.8722,300
21,100,9.19682,300
22,100,9.52939,300
23,100,9.18439,300
24,100,9.85879,300
