node_id,initial_energy,remaining_energy,lifetime
0,100,8.69404,300
1,100,0,264.268
2,100,0,285.75
3,100,9.18878,300
4,100,9.85262,300
5,100,0,268.015
6,100,0,293.028
7,100,4.61189,300
8,100,9.01254,300
9,100,9.68418,300
10,100,0,285.993
11,100,2.94976,300
12,100,4.35579,300
13,100,8.89541,300
14,100,9.63319,300
15,100,9.43158,300
16,100,2.35159,300
17,100,4.87354,300
18,100,9.16927,300
19,100,9.19125,300
20,100,9.8494,300
21,100,0,298.842
22,100,6.23309,300
23,100,9.66742,300
24,100,9.87342,300
