node_id,initial_energy,remaining_energy,lifetime
0,100,8.62371,300
1,100,0,296.036
2,100,7.09922,300
3,100,9.71708,300
4,100,9.86183,300
5,100,0,278.962
6,100,0,278.643
7,100,6.39102,300
8,100,8.88351,300
9,100,9.18411,300
10,100,0,284.287
11,100,0,281.065
12,100,9.08729,300
13,100,8.80994,300
14,100,9.35678,300
15,100,9.67865,300
16,100,9.13703,300
17,100,9.14766,300
18,100,9.15162,300
19,100,9.11654,300
20,100,9.86283,300
21,100,9.19412,300
22,100,9.63261,300
23,100,9.67983,300
24,100,9.84953,300
