node_id,initial_energy,remaining_energy,lifetime
0,100,9.30543,300
1,100,0,293.329
2,100,0,293.484
3,100,0,294.075
4,100,0,296.014
5,100,9.06779,300
6,100,8.48549,300
7,100,8.45422,300
8,100,8.85098,300
9,100,8.64816,300
10,100,9.6251,300
11,100,8.70496,300
12,100,8.87022,300
13,100,9.14906,300
14,100,9.17701,300
15,100,9.66227,300
16,100,9.06873,300
17,100,9.13198,300
18,100,9.1683,300
19,100,9.11492,300
20,100,9.86968,300
21,100,9.19312,300
22,100,9.62177,300
23,100,9.66604,300
24,100,9.80469,300
