node_id,lifetime
0,300.0
1,225.1686
2,272.1444
3,290.4103
4,299.8615
5,236.4572
6,235.3832
7,259.5844
8,276.1832
9,298.0771
10,270.6389
11,275.6406
12,286.1693
13,287.5398
14,298.4703
15,295.5635
16,294.0053
17,292.353
18,300.0
19,300.0
20,299.2529
21,300.0
22,299.8986
23,300.0
24,300.0
