node_id,initial_energy,remaining_energy,lifetime
0,100,8.45478,300
1,100,0,265.302
2,100,9.65406,300
3,100,9.67534,300
4,100,9.86479,300
5,100,0,249.938
6,100,0,279.873
7,100,4.98737,300
8,100,9.17434,300
9,100,9.17115,300
10,100,0,289.688
11,100,4.61674,300
12,100,8.70269,300
13,100,9.15367,300
14,100,9.52093,300
15,100,9.7257,300
16,100,9.18824,300
17,100,9.1639,300
18,100,9.16315,300
19,100,9.17791,300
20,100,9.87065,300
21,100,9.21522,300
22,100,9.66005,300
23,100,9.67457,300
24,100,9.84097,300
