total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy
12850064.8,257001.22,24163.3,0.70706676,3.490435,0.013932285,33.3,250000.0,11611.42
