node_id,lifetime
0,300.0
1,219.6337
2,263.1183
3,286.2963
4,298.9579
5,228.967
6,226.9845
7,244.3187
8,266.9274
9,297.4892
10,263.1769
11,273.0188
12,279.4963
13,282.5353
14,293.1102
15,293.2257
16,292.5695
17,288.7591
18,298.2225
19,298.7645
20,298.0395
21,300.0
22,299.8027
23,300.0
24,300.0
