node_id,initial_energy,remaining_energy,lifetime
0,100,8.57404,300
1,100,0,260.813
2,100,5.0754,300
3,100,5.11256,300
4,100,5.27765,300
5,100,0,263.569
6,100,1.15197,300
7,100,0,298.46
8,100,0,299.607
9,100,4.41971,300
10,100,9.72756,300
11,100,8.9089,300
12,100,4.3607,300
13,100,4.37139,300
14,100,4.7575,300
15,100,9.74205,300
16,100,9.1686,300
17,100,4.40626,300
18,100,4.60167,300
19,100,4.40698,300
20,100,9.86369,300
21,100,9.18649,300
22,100,5.08512,300
23,100,9.68127,300
24,100,5.29022,300
