node_id,initial_energy,remaining_energy,lifetime
0,100,9.12711,300
1,100,0,280.156
2,100,9.44445,300
3,100,9.49214,300
4,100,9.66036,300
5,100,0,282.665
6,100,8.71694,300
7,100,8.76129,300
8,100,8.82931,300
9,100,8.954,300
10,100,9.72946,300
11,100,9.14477,300
12,100,8.94654,300
13,100,8.9976,300
14,100,9.30402,300
15,100,9.72625,300
16,100,9.15015,300
17,100,8.94262,300
18,100,9.00915,300
19,100,8.95801,300
20,100,9.853,300
21,100,9.17055,300
22,100,9.43783,300
23,100,9.68348,300
24,100,9.66369,300
