node_id,initial_energy,remaining_energy,lifetime
0,100,7.51763,300
1,100,0,230.099
2,100,0,273.986
3,100,0,276.758
4,100,2.75955,300
5,100,0,232.954
6,100,0,268.589
7,100,7.97912,300
8,100,8.60676,300
9,100,8.18371,300
10,100,4.52527,300
11,100,0,294.253
12,100,5.55228,300
13,100,9.13278,300
14,100,8.67326,300
15,100,3.81755,300
16,100,4.22868,300
17,100,8.86278,300
18,100,9.17272,300
19,100,9.14518,300
20,100,0.989388,300
21,100,5.67563,300
22,100,9.6233,300
23,100,9.67732,300
24,100,9.80709,300
