node_id,initial_energy,remaining_energy
0,10000,11508.9
1,10000,11508.9
2,10000,11508.9
3,10000,11508.9
4,10000,11508.9
5,10000,11508.9
6,10000,11508.9
7,10000,11508.9
8,10000,11508.9
9,10000,11508.9
10,10000,11508.9
11,10000,11508.9
12,10000,11508.9
13,10000,11508.9
14,10000,11508.9
15,10000,11508.9
16,10000,11508.9
17,10000,11508.9
18,10000,11508.9
19,10000,11508.9
20,10000,11508.9
21,10000,11508.9
22,10000,11508.9
23,10000,11508.9
24,10000,11508.9
