node_id,initial_energy,remaining_energy,lifetime
0,100,8.68364,300
1,100,0,271.088
2,100,9.25133,300
3,100,9.21878,300
4,100,8.88565,300
5,100,0,267.777
6,100,0,294.662
7,100,4.16194,300
8,100,8.78064,300
9,100,8.18624,300
10,100,7.9884,300
11,100,7.47374,300
12,100,6.75227,300
13,100,8.952,300
14,100,9.09353,300
15,100,9.72591,300
16,100,9.13509,300
17,100,9.10472,300
18,100,8.95185,300
19,100,8.74034,300
20,100,9.85149,300
21,100,9.16314,300
22,100,9.57412,300
23,100,9.63027,300
24,100,9.42932,300
