node_id,initial_energy,remaining_energy,lifetime
0,100,7.2303,300
1,100,0,217.395
2,100,0.0620557,300
3,100,0,286.546
4,100,4.65789,300
5,100,0,211.596
6,100,0,250.238
7,100,0,272.345
8,100,3.94214,300
9,100,2.98304,300
10,100,0,264.231
11,100,7.47473,300
12,100,0,291.203
13,100,9.02092,300
14,100,9.61267,300
15,100,0.377609,300
16,100,7.64546,300
17,100,2.12578,300
18,100,9.0707,300
19,100,9.67257,300
20,100,1.39305,300
21,100,9.50114,300
22,100,2.9721,300
23,100,9.18889,300
24,100,9.85973,300
