node_id,lifetime
0,300.0
1,194.5863
2,229.7097
3,264.113
4,288.3399
5,197.1874
6,208.7949
7,224.0109
8,249.1923
9,289.9506
10,231.6761
11,258.0987
12,261.7696
13,266.5397
14,295.3169
15,272.6709
16,284.409
17,288.5996
18,292.5429
19,299.2887
20,300.0
21,300.0
22,300.0
23,300.0
24,300.0
