node_id,initial_energy,remaining_energy,lifetime
0,100,8.87546,300
1,100,0,273.166
2,100,0,273.976
3,100,0,285.867
4,100,0,288.342
5,100,1.1901,300
6,100,0.627717,300
7,100,0,278.049
8,100,0,279.35
9,100,1.35458,300
10,100,9.65207,300
11,100,9.18654,300
12,100,9.16132,300
13,100,9.13903,300
14,100,1.63012,300
15,100,9.68353,300
16,100,9.1788,300
17,100,9.15197,300
18,100,9.14658,300
19,100,1.28745,300
20,100,9.86847,300
21,100,9.18251,300
22,100,9.60714,300
23,100,9.66183,300
24,100,2.30387,300
