node_id,lifetime
0,300.0
1,298.3049
2,300.0
3,300.0
4,300.0
5,296.4299
6,296.0145
7,296.628
8,299.2298
9,300.0
10,298.3646
11,297.1138
12,296.5776
13,299.3042
14,300.0
15,300.0
16,298.5301
17,298.448
18,300.0
19,300.0
20,300.0
21,300.0
22,298.6881
23,300.0
24,300.0
