node_id,lifetime
0,321.35
1,210.6681
2,252.8852
3,283.7975
4,311.336
5,211.8182
6,219.2157
7,250.579
8,276.9997
9,314.4476
10,227.5144
11,243.8214
12,268.4742
13,282.5016
14,312.4838
15,277.9006
16,270.4853
17,262.3059
18,288.2318
19,302.8825
20,302.4679
21,319.2849
22,281.9169
23,301.6905
24,311.0458
