node_id,lifetime
0,300.0
1,221.1791
2,265.5161
3,289.5275
4,299.7971
5,232.4419
6,228.7471
7,249.9476
8,270.387
9,296.0725
10,264.9224
11,274.7497
12,281.5123
13,291.1861
14,297.8226
15,294.3954
16,295.9111
17,290.1483
18,299.9284
19,300.0
20,299.9403
21,300.0
22,299.8103
23,300.0
24,300.0
