node_id,initial_energy,remaining_energy,lifetime
0,100,7.61882,300
1,100,0,245.558
2,100,9.67795,300
3,100,9.64379,300
4,100,9.83921,300
5,100,0,229.525
6,100,0,248.849
7,100,2.78615,300
8,100,9.18963,300
9,100,9.21136,300
10,100,0,240.524
11,100,0,292.945
12,100,8.35016,300
13,100,9.16951,300
14,100,9.53993,300
15,100,0,281.679
16,100,8.96569,300
17,100,9.16485,300
18,100,9.17805,300
19,100,9.21564,300
20,100,3.12762,300
21,100,9.03905,300
22,100,9.64004,300
23,100,9.67366,300
24,100,9.84248,300
