node_id,initial_energy,remaining_energy,lifetime
0,100,7.41073,300
1,100,0,220.812
2,100,6.12859,300
3,100,6.37213,300
4,100,6.55617,300
5,100,0,226.037
6,100,0,256.527
7,100,4.19362,300
8,100,6.76905,300
9,100,5.84402,300
10,100,0,221.511
11,100,0.810765,300
12,100,6.79834,300
13,100,7.94989,300
14,100,7.28369,300
15,100,0,260.091
16,100,8.00829,300
17,100,6.83536,300
18,100,8.05331,300
19,100,7.03872,300
20,100,0,297.391
21,100,9.19665,300
22,100,8.48972,300
23,100,9.67224,300
24,100,8.87996,300
