node_id,lifetime
0,300.0
1,253.7844
2,289.4453
3,296.8147
4,297.5163
5,254.0697
6,255.297
7,278.1122
8,288.8244
9,299.3767
10,281.8394
11,284.2183
12,293.3598
13,291.4413
14,296.4307
15,297.1177
16,293.5084
17,298.1975
18,298.0473
19,297.7112
20,298.0006
21,299.4001
22,298.6864
23,300.0
24,300.0
