node_id,initial_energy,remaining_energy,lifetime
0,100,7.52514,300
1,100,0,224.175
2,100,0,269.9
3,100,0,273.593
4,100,1.56737,300
5,100,0,227.793
6,100,0,281.146
7,100,7.41614,300
8,100,8.66249,300
9,100,8.80386,300
10,100,0,275.405
11,100,4.12773,300
12,100,7.34504,300
13,100,8.77022,300
14,100,9.27428,300
15,100,4.23173,300
16,100,5.90783,300
17,100,8.67857,300
18,100,8.91123,300
19,100,9.06003,300
20,100,2.93159,300
21,100,7.05981,300
22,100,9.46761,300
23,100,9.48111,300
24,100,9.70462,300
