node_id,lifetime
0,321.8371
1,189.2562
2,221.8976
3,254.3546
4,288.7783
5,193.5004
6,201.6752
7,209.9013
8,224.5946
9,289.2676
10,229.4411
11,258.933
12,263.5819
13,243.987
14,282.6032
15,269.1718
16,292.8004
17,290.3679
18,277.5263
19,299.9271
20,302.1186
21,313.5709
22,309.7195
23,300.872
24,311.8674
