node_id,lifetime
0,300.0
1,237.3679
2,283.2367
3,291.2172
4,297.9474
5,245.8153
6,248.3144
7,262.154
8,278.1695
9,296.0658
10,281.0415
11,284.9784
12,294.214
13,290.0488
14,298.2912
15,297.7284
16,291.6058
17,299.3252
18,299.139
19,300.0
20,297.3204
21,299.7134
22,299.8526
23,300.0
24,300.0
