node_id,initial_energy,remaining_energy,lifetime
0,100,8.13262,300
1,100,0,248.877
2,100,0,270.865
3,100,3.58022,300
4,100,1.87894,300
5,100,0,257.744
6,100,0,242.015
7,100,0,276.812
8,100,0.158976,300
9,100,6.85198,300
10,100,0,287.2
11,100,3.79783,300
12,100,0.0833751,300
13,100,3.7028,300
14,100,4.29443,300
15,100,9.36045,300
16,100,2.74696,300
17,100,5.24759,300
18,100,9.06552,300
19,100,4.15862,300
20,100,9.6106,300
21,100,0.404634,300
22,100,6.87434,300
23,100,9.67884,300
24,100,9.86307,300
