node_id,initial_energy,remaining_energy,lifetime
0,100,9.05943,300
1,100,0,276.771
2,100,9.55325,300
3,100,9.59015,300
4,100,9.48668,300
5,100,0,280.768
6,100,5.34845,300
7,100,6.3551,300
8,100,7.91241,300
9,100,8.76484,300
10,100,9.61202,300
11,100,8.87226,300
12,100,8.49504,300
13,100,8.2807,300
14,100,9.4061,300
15,100,9.74685,300
16,100,9.13515,300
17,100,9.11231,300
18,100,8.32943,300
19,100,9.05668,300
20,100,9.85243,300
21,100,9.15726,300
22,100,9.57105,300
23,100,9.66328,300
24,100,9.76142,300
