total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
10799949.6,435115.6,20716.8,0.3857732,4.089418,0.010316362,234.8,2500.0,0.0,277.7555
