node_id,lifetime
0,300.0
1,201.2643
2,247.1709
3,278.7964
4,298.2951
5,205.1482
6,212.5694
7,233.3881
8,252.0123
9,295.8284
10,237.2383
11,267.5247
12,274.419
13,267.5858
14,291.2512
15,275.0771
16,292.3418
17,291.8305
18,293.7127
19,298.1583
20,299.7594
21,300.0
22,300.0
23,300.0
24,300.0
