total_bytes_received,throughput_(bps),no_of_received_packets,packet_delivery_ratio,mean_hop_count,mean_delay_(s),l3_drop_packets,total_initial_energy,total_remaining_energy,average_lifetime
2576896.0,68717.24,5009.5,0.9119789,4.199999,0.010490593,0.2,2500.0,135.19241,291.8802
