node_id,initial_energy,remaining_energy,lifetime
0,100,9.29831,300
1,100,3.05536,300
2,100,8.10112,300
3,100,9.72739,300
4,100,9.85994,300
5,100,2.86001,300
6,100,0,289.267
7,100,7.93111,300
8,100,9.11603,300
9,100,9.1764,300
10,100,9.62605,300
11,100,0,291.103
12,100,9.02676,300
13,100,9.11579,300
14,100,9.47184,300
15,100,9.69267,300
16,100,9.12404,300
17,100,9.13334,300
18,100,9.16171,300
19,100,9.17836,300
20,100,9.85981,300
21,100,9.18583,300
22,100,9.62946,300
23,100,9.67377,300
24,100,9.8592,300
