node_id,initial_energy,remaining_energy,lifetime
0,100,9.85608,300
1,100,9.14355,300
2,100,9.61638,300
3,100,9.68301,300
4,100,9.84399,300
5,100,9.69259,300
6,100,8.97442,300
7,100,8.96606,300
8,100,9.14855,300
9,100,9.17396,300
10,100,9.72284,300
11,100,9.11209,300
12,100,9.0999,300
13,100,9.12971,300
14,100,9.50946,300
15,100,9.73877,300
16,100,9.13205,300
17,100,9.12702,300
18,100,9.12663,300
19,100,9.16304,300
20,100,9.8545,300
21,100,9.16871,300
22,100,9.58246,300
23,100,9.65536,300
24,100,9.83516,300
