node_id,initial_energy,remaining_energy,lifetime
0,100,6.95716,300
1,100,0,204.67
2,100,0,263.169
3,100,0.00821102,300
4,100,9.22869,300
5,100,0,203.436
6,100,0,203.008
7,100,0,249.295
8,100,0.756526,300
9,100,8.66717,300
10,100,0,255.592
11,100,0,281.673
12,100,0,277.548
13,100,9.00586,300
14,100,9.64369,300
15,100,0.0668361,300
16,100,4.34747,300
17,100,0,276.348
18,100,9.10674,300
19,100,9.67475,300
20,100,1.32773,300
21,100,9.44562,300
22,100,1.15735,300
23,100,9.12649,300
24,100,9.84634,300
