node_id,initial_energy,remaining_energy,lifetime
0,100,7.99406,300
1,100,0,246.084
2,100,9.65888,300
3,100,9.64601,300
4,100,9.84982,300
5,100,0,233.047
6,100,0,259.818
7,100,5.03469,300
8,100,9.17398,300
9,100,9.20904,300
10,100,0,256.388
11,100,1.55758,300
12,100,8.62514,300
13,100,9.17919,300
14,100,9.52925,300
15,100,0,297.291
16,100,9.02369,300
17,100,9.17651,300
18,100,9.18421,300
19,100,9.20916,300
20,100,0,298.908
21,100,9.0712,300
22,100,9.64713,300
23,100,9.68861,300
24,100,9.86091,300
