node_id,initial_energy,remaining_energy,lifetime
0,100,8.95004,300
1,100,0,278.432
2,100,8.39448,300
3,100,9.7273,300
4,100,9.86477,300
5,100,4.34844,300
6,100,4.21499,300
7,100,4.98908,300
8,100,4.82668,300
9,100,9.15661,300
10,100,9.01814,300
11,100,7.27233,300
12,100,8.66195,300
13,100,8.48224,300
14,100,8.75533,300
15,100,9.66968,300
16,100,7.92188,300
17,100,9.07369,300
18,100,9.15604,300
19,100,8.99321,300
20,100,9.8722,300
21,100,9.19682,300
22,100,9.55416,300
23,100,9.18439,300
24,100,9.85879,300
