node_id,lifetime
0,322.1932
1,207.6771
2,247.4243
3,283.0471
4,309.5427
5,213.0451
6,219.861
7,231.2044
8,262.5601
9,312.9216
10,244.9053
11,268.5482
12,279.4506
13,280.4534
14,306.414
15,281.6317
16,299.1884
17,298.2221
18,307.6422
19,315.9387
20,307.7418
21,315.9212
22,314.9306
23,319.6859
24,324.2126
